Source,Station,Latitude,Longitude,Date,Month,Year,Microcystis,MicroPA,Secchi,Temperature,Chlorophyll,Chlorophyll_lab
STN,906,38.05169444,-121.509,2012-06-26T00:00:00Z,6,2012,3,1,123,20,NA,NA
STN,906,38.05169444,-121.509,2012-07-10T00:00:00Z,7,2012,3,1,142,22.7,NA,NA
STN,906,38.05169444,-121.509,2012-07-24T00:00:00Z,7,2012,3,1,133,22.1,NA,NA
STN,906,38.05169444,-121.509,2012-08-06T00:00:00Z,8,2012,4,1,168,23.9,NA,NA
STN,906,38.05169444,-121.509,2012-08-21T00:00:00Z,8,2012,3,1,165,22.1,NA,NA
STN,906,38.05169444,-121.509,2013-06-11T00:00:00Z,6,2013,1,0,83,20.8,NA,NA
STN,906,38.05169444,-121.509,2013-07-09T00:00:00Z,7,2013,2,1,127,23.9,NA,NA
STN,906,38.05169444,-121.509,2013-07-23T00:00:00Z,7,2013,3,1,143,22.7,NA,NA
STN,906,38.05169444,-121.509,2013-08-06T00:00:00Z,8,2013,3,1,160,21.3,NA,NA
STN,906,38.05169444,-121.509,2013-08-19T00:00:00Z,8,2013,3,1,180,25.6,NA,NA
STN,906,38.05169444,-121.509,2014-06-03T00:00:00Z,6,2014,1,0,71,21.5,NA,NA
STN,906,38.05169444,-121.509,2014-06-17T00:00:00Z,6,2014,2,1,126,22.2,NA,NA
STN,906,38.05169444,-121.509,2014-07-01T00:00:00Z,7,2014,2,1,150,22.6,NA,NA
STN,906,38.05169444,-121.509,2014-07-14T00:00:00Z,7,2014,4,1,183,26,NA,NA
STN,906,38.05169444,-121.509,2014-07-29T00:00:00Z,7,2014,2,1,195,23.9,NA,NA
STN,906,38.05169444,-121.509,2014-08-12T00:00:00Z,8,2014,2,1,170,23.2,NA,NA
STN,906,38.05169444,-121.509,2015-06-02T00:00:00Z,6,2015,2,1,134,20.6,NA,NA
STN,906,38.05169444,-121.509,2015-06-17T00:00:00Z,6,2015,2,1,90,22.9,NA,NA
STN,906,38.05169444,-121.509,2015-06-30T00:00:00Z,6,2015,3,1,123,25,NA,NA
STN,906,38.05169444,-121.509,2015-07-14T00:00:00Z,7,2015,2,1,107,22.7,NA,NA
STN,906,38.05169444,-121.509,2015-07-28T00:00:00Z,7,2015,2,1,105,24.6,NA,NA
STN,906,38.05169444,-121.509,2015-08-11T00:00:00Z,8,2015,3,1,115,23.4,NA,NA
STN,906,38.05169444,-121.509,2016-06-14T00:00:00Z,6,2016,2,1,155,22.3,NA,NA
STN,906,38.05169444,-121.509,2016-06-28T00:00:00Z,6,2016,3,1,178,24.2,NA,NA
STN,906,38.05169444,-121.509,2016-07-12T00:00:00Z,7,2016,3,1,104,22.9,NA,NA
STN,906,38.05169444,-121.509,2016-07-26T00:00:00Z,7,2016,4,1,140,24.2,NA,NA
STN,906,38.05169444,-121.509,2016-08-09T00:00:00Z,8,2016,4,1,162,23.3,NA,NA
STN,906,38.05169444,-121.509,2016-08-23T00:00:00Z,8,2016,4,1,170,21.9,NA,NA
STN,906,38.05169444,-121.509,2017-06-13T00:00:00Z,6,2017,1,0,118,20.3,NA,NA
STN,906,38.05169444,-121.509,2017-06-27T00:00:00Z,6,2017,1,0,88,22.6,NA,NA
STN,906,38.05169444,-121.509,2017-07-10T00:00:00Z,7,2017,1,0,95,24.8,NA,NA
STN,906,38.05169444,-121.509,2017-07-24T00:00:00Z,7,2017,1,0,68,25.2,NA,NA
STN,906,38.05169444,-121.509,2017-08-07T00:00:00Z,8,2017,1,0,105,25.1,NA,NA
STN,906,38.05169444,-121.509,2017-08-21T00:00:00Z,8,2017,1,0,115,23.6,NA,NA
STN,906,38.05169444,-121.509,2018-06-11T00:00:00Z,6,2018,3,1,158,22.3,NA,NA
STN,906,38.05169444,-121.509,2018-06-25T00:00:00Z,6,2018,2,1,158,24.5,NA,NA
STN,906,38.05169444,-121.509,2018-07-09T00:00:00Z,7,2018,4,1,198,24.4,NA,NA
STN,906,38.05169444,-121.509,2018-07-23T00:00:00Z,7,2018,3,1,93,25,NA,NA
STN,906,38.05169444,-121.509,2018-08-06T00:00:00Z,8,2018,4,1,102,24.4,NA,NA
STN,906,38.05169444,-121.509,2018-08-20T00:00:00Z,8,2018,5,1,147,23.7,NA,NA
STN,906,38.05169444,-121.509,2019-06-10T00:00:00Z,6,2019,1,0,145,23.4,NA,NA
STN,906,38.05169444,-121.509,2019-06-24T00:00:00Z,6,2019,1,0,133,23.2,NA,NA
STN,906,38.05169444,-121.509,2019-07-08T00:00:00Z,7,2019,1,0,158,24.2,NA,NA
STN,906,38.05169444,-121.509,2019-07-23T00:00:00Z,7,2019,1,0,150,24.1,NA,NA
STN,906,38.05169444,-121.509,2019-08-05T00:00:00Z,8,2019,2,1,163,25.3,NA,NA
STN,906,38.05169444,-121.509,2019-08-19T00:00:00Z,8,2019,2,1,200,24.9,NA,NA
STN,906,38.05002778,-121.5059167,2021-06-08T00:00:00Z,6,2021,2,1,239,22.8,NA,NA
STN,906,38.04813889,-121.5036944,2021-06-22T00:00:00Z,6,2021,3,1,200,23.7,NA,NA
STN,906,38.05108333,-121.5071389,2021-07-06T00:00:00Z,7,2021,3,1,148,23.8,NA,NA
STN,906,38.05166667,-121.5083889,2021-07-20T00:00:00Z,7,2021,4,1,92,24.4,NA,NA
STN,906,38.05091667,-121.5072222,2021-08-03T00:00:00Z,8,2021,2,1,147,22.7,NA,NA
STN,906,38.04875,-121.5045278,2021-08-17T00:00:00Z,8,2021,4,1,123,24.7,NA,NA
STN,910,38.00180556,-121.4486944,2007-08-06T00:00:00Z,8,2007,2,1,80,24.9,NA,NA
STN,910,38.00180556,-121.4486944,2007-08-20T00:00:00Z,8,2007,2,1,117,24.1,NA,NA
STN,910,38.00180556,-121.4486944,2008-06-02T00:00:00Z,6,2008,1,0,66,21.4,NA,NA
STN,910,38.00180556,-121.4486944,2008-06-17T00:00:00Z,6,2008,1,0,76,21.7,NA,NA
STN,910,38.00180556,-121.4486944,2008-06-30T00:00:00Z,6,2008,2,1,73,24.5,NA,NA
STN,910,38.00180556,-121.4486944,2008-07-28T00:00:00Z,7,2008,3,1,73,25.9,NA,NA
STN,910,38.00180556,-121.4486944,2008-08-11T00:00:00Z,8,2008,4,1,NA,26.6,NA,NA
STN,910,38.00180556,-121.4486944,2009-06-08T00:00:00Z,6,2009,1,0,85,23.6,NA,NA
STN,910,38.00180556,-121.4486944,2009-06-22T00:00:00Z,6,2009,2,1,98,23.9,NA,NA
STN,910,38.00180556,-121.4486944,2009-07-06T00:00:00Z,7,2009,3,1,137,24.2,NA,NA
STN,910,38.00180556,-121.4486944,2009-07-20T00:00:00Z,7,2009,3,1,125,26.1,NA,NA
STN,910,38.00180556,-121.4486944,2009-08-03T00:00:00Z,8,2009,2,1,124,24.5,NA,NA
STN,910,38.00180556,-121.4486944,2009-08-17T00:00:00Z,8,2009,3,1,NA,25.1,NA,NA
STN,910,38.00180556,-121.4486944,2010-06-14T00:00:00Z,6,2010,1,0,71,24.4,NA,NA
STN,910,38.00180556,-121.4486944,2010-06-28T00:00:00Z,6,2010,1,0,106,24.7,NA,NA
STN,910,38.00180556,-121.4486944,2010-07-14T00:00:00Z,7,2010,1,0,103,24.2,NA,NA
STN,910,38.00180556,-121.4486944,2010-07-27T00:00:00Z,7,2010,2,1,107,25.4,NA,NA
STN,910,38.00180556,-121.4486944,2010-08-10T00:00:00Z,8,2010,2,1,126,24.5,NA,NA
STN,910,38.00180556,-121.4486944,2010-08-23T00:00:00Z,8,2010,2,1,104,24,NA,NA
STN,910,38.00180556,-121.4486944,2011-06-13T00:00:00Z,6,2011,1,0,52,19.7,NA,NA
STN,910,38.00180556,-121.4486944,2011-06-27T00:00:00Z,6,2011,1,0,59,23.3,NA,NA
STN,910,38.00180556,-121.4486944,2011-07-11T00:00:00Z,7,2011,1,0,42,22.3,NA,NA
STN,910,38.00180556,-121.4486944,2011-07-25T00:00:00Z,7,2011,1,0,71,23.5,NA,NA
STN,910,38.00180556,-121.4486944,2011-08-08T00:00:00Z,8,2011,1,0,77,22.4,NA,NA
STN,910,38.00180556,-121.4486944,2013-06-24T00:00:00Z,6,2013,3,1,200,23.6,NA,NA
STN,910,38.00180556,-121.4486944,2011-08-22T00:00:00Z,8,2011,1,0,96,22.2,NA,NA
STN,910,38.00180556,-121.4486944,2012-06-11T00:00:00Z,6,2012,2,1,100,23.1,NA,NA
STN,910,38.00180556,-121.4486944,2012-06-26T00:00:00Z,6,2012,3,1,116,22.2,NA,NA
STN,910,38.00180556,-121.4486944,2012-07-09T00:00:00Z,7,2012,3,1,138,25.4,NA,NA
STN,910,38.00180556,-121.4486944,2012-07-23T00:00:00Z,7,2012,3,1,157,25.6,NA,NA
STN,910,38.00180556,-121.4486944,2012-08-06T00:00:00Z,8,2012,4,1,121,25.1,NA,NA
STN,910,38.00180556,-121.4486944,2012-08-20T00:00:00Z,8,2012,3,1,134,26,NA,NA
STN,910,38.00180556,-121.4486944,2013-06-10T00:00:00Z,6,2013,2,1,96,22.8,NA,NA
STN,910,38.00180556,-121.4486944,2013-07-08T00:00:00Z,7,2013,4,1,123,27.5,NA,NA
STN,910,38.00180556,-121.4486944,2013-07-22T00:00:00Z,7,2013,4,1,145,25.7,NA,NA
STN,910,38.00180556,-121.4486944,2013-08-05T00:00:00Z,8,2013,4,1,132,25.4,NA,NA
STN,910,38.00180556,-121.4486944,2013-08-19T00:00:00Z,8,2013,3,1,160,26.3,NA,NA
STN,910,38.00180556,-121.4486944,2014-06-02T00:00:00Z,6,2014,1,0,205,23.5,NA,NA
STN,910,38.00180556,-121.4486944,2014-06-16T00:00:00Z,6,2014,3,1,192,24.7,NA,NA
STN,910,38.00180556,-121.4486944,2014-06-30T00:00:00Z,6,2014,4,1,170,28.5,NA,NA
STN,910,38.00180556,-121.4486944,2014-07-14T00:00:00Z,7,2014,4,1,158,26.8,NA,NA
STN,910,38.00180556,-121.4486944,2014-07-28T00:00:00Z,7,2014,3,1,152,26.4,NA,NA
STN,910,38.00180556,-121.4486944,2014-08-11T00:00:00Z,8,2014,3,1,146,26.4,NA,NA
STN,910,38.00180556,-121.4486944,2015-06-01T00:00:00Z,6,2015,2,1,105,23.1,NA,NA
STN,910,38.00180556,-121.4486944,2015-06-16T00:00:00Z,6,2015,3,1,110,25.7,NA,NA
STN,910,38.00180556,-121.4486944,2015-06-30T00:00:00Z,6,2015,3,1,81,26.2,NA,NA
STN,910,38.00180556,-121.4486944,2015-07-13T00:00:00Z,7,2015,2,1,124,25.3,NA,NA
STN,910,38.00180556,-121.4486944,2015-07-27T00:00:00Z,7,2015,2,1,108,26.6,NA,NA
STN,910,38.00180556,-121.4486944,2015-08-10T00:00:00Z,8,2015,3,1,157,26.2,NA,NA
STN,910,38.00180556,-121.4486944,2016-06-13T00:00:00Z,6,2016,2,1,130,24.6,NA,NA
STN,910,38.00180556,-121.4486944,2016-06-27T00:00:00Z,6,2016,4,1,138,26.1,NA,NA
STN,910,38.00180556,-121.4486944,2016-07-11T00:00:00Z,7,2016,2,1,95,25.4,NA,NA
STN,910,38.00180556,-121.4486944,2016-07-25T00:00:00Z,7,2016,2,1,114,27.1,NA,NA
STN,910,38.00180556,-121.4486944,2016-08-08T00:00:00Z,8,2016,4,1,120,25,NA,NA
STN,910,38.00180556,-121.4486944,2016-08-22T00:00:00Z,8,2016,3,1,114,24.9,NA,NA
STN,910,38.00180556,-121.4486944,2017-06-14T00:00:00Z,6,2017,1,0,72,18.2,NA,NA
STN,910,38.00180556,-121.4486944,2017-06-27T00:00:00Z,6,2017,1,0,63,21.3,NA,NA
STN,910,38.00180556,-121.4486944,2017-07-11T00:00:00Z,7,2017,1,0,85,22.5,NA,NA
STN,910,38.00180556,-121.4486944,2017-07-25T00:00:00Z,7,2017,1,0,79,23.7,NA,NA
STN,910,38.00180556,-121.4486944,2017-08-08T00:00:00Z,8,2017,1,0,96,24.4,NA,NA
STN,910,38.00180556,-121.4486944,2017-08-22T00:00:00Z,8,2017,1,0,84,22.2,NA,NA
STN,910,38.00180556,-121.4486944,2018-06-12T00:00:00Z,6,2018,1,0,80,21.8,NA,NA
STN,910,38.00180556,-121.4486944,2018-06-26T00:00:00Z,6,2018,2,1,150,24.2,NA,NA
STN,910,38.00180556,-121.4486944,2018-07-10T00:00:00Z,7,2018,5,1,117,25.2,NA,NA
STN,910,38.00180556,-121.4486944,2018-07-24T00:00:00Z,7,2018,4,1,169,24.5,NA,NA
STN,910,38.00180556,-121.4486944,2018-08-07T00:00:00Z,8,2018,1,0,97,23.8,NA,NA
STN,910,38.00180556,-121.4486944,2018-08-21T00:00:00Z,8,2018,3,1,102,23.7,NA,NA
STN,910,38.00180556,-121.4486944,2019-06-11T00:00:00Z,6,2019,1,0,101,20.2,NA,NA
STN,910,38.00180556,-121.4486944,2019-06-25T00:00:00Z,6,2019,1,0,73,21.9,NA,NA
STN,910,38.00180556,-121.4486944,2019-07-09T00:00:00Z,7,2019,1,0,77,23.1,NA,NA
STN,910,38.00180556,-121.4486944,2019-07-23T00:00:00Z,7,2019,1,0,90,25.1,NA,NA
STN,910,38.00180556,-121.4486944,2019-08-06T00:00:00Z,8,2019,2,1,126,24.8,NA,NA
STN,910,38.00180556,-121.4486944,2019-08-20T00:00:00Z,8,2019,4,1,110,24,NA,NA
STN,910,38.00227778,-121.4501389,2021-06-08T00:00:00Z,6,2021,2,1,121,22.8,NA,NA
STN,910,38.00175,-121.4497778,2021-06-23T00:00:00Z,6,2021,3,1,118,23,NA,NA
STN,910,38.00447222,-121.4520833,2021-07-06T00:00:00Z,7,2021,3,1,124,25.1,NA,NA
STN,910,38.00444444,-121.4518611,2021-07-19T00:00:00Z,7,2021,4,1,70,27,NA,NA
STN,910,38.00338889,-121.4509167,2021-08-02T00:00:00Z,8,2021,4,1,166,26,NA,NA
STN,910,38.001,-121.4493889,2021-08-18T00:00:00Z,8,2021,1,0,144,24.6,NA,NA
STN,912,37.966,-121.3673056,2007-08-06T00:00:00Z,8,2007,2,1,61,26.4,NA,NA
STN,912,37.966,-121.3673056,2007-08-20T00:00:00Z,8,2007,2,1,64,25.6,NA,NA
STN,912,37.966,-121.3673056,2008-06-02T00:00:00Z,6,2008,1,0,60,21.4,NA,NA
STN,912,37.966,-121.3673056,2008-06-16T00:00:00Z,6,2008,1,0,65,23.9,NA,NA
STN,912,37.966,-121.3673056,2008-06-30T00:00:00Z,6,2008,1,0,56,26.8,NA,NA
STN,912,37.966,-121.3673056,2008-07-28T00:00:00Z,7,2008,2,1,62,26.7,NA,NA
STN,912,37.966,-121.3673056,2008-08-11T00:00:00Z,8,2008,4,1,NA,27.4,NA,NA
STN,912,37.966,-121.3673056,2009-06-08T00:00:00Z,6,2009,1,0,52,24,NA,NA
STN,912,37.966,-121.3673056,2009-06-22T00:00:00Z,6,2009,2,1,60,24,NA,NA
STN,912,37.966,-121.3673056,2009-07-06T00:00:00Z,7,2009,2,1,86,25.8,NA,NA
STN,912,37.966,-121.3673056,2009-07-20T00:00:00Z,7,2009,3,1,95,26.2,NA,NA
STN,912,37.966,-121.3673056,2009-08-03T00:00:00Z,8,2009,2,1,80,26.5,NA,NA
STN,912,37.966,-121.3673056,2009-08-17T00:00:00Z,8,2009,2,1,89,26.6,NA,NA
STN,912,37.966,-121.3673056,2010-06-14T00:00:00Z,6,2010,1,0,61,24.3,NA,NA
STN,912,37.966,-121.3673056,2010-06-28T00:00:00Z,6,2010,1,0,67,25.2,NA,NA
STN,912,37.966,-121.3673056,2010-07-14T00:00:00Z,7,2010,1,0,74,25.7,NA,NA
STN,912,37.966,-121.3673056,2010-07-27T00:00:00Z,7,2010,2,1,85,26.5,NA,NA
STN,912,37.966,-121.3673056,2010-08-10T00:00:00Z,8,2010,2,1,98,25.9,NA,NA
STN,912,37.966,-121.3673056,2010-08-23T00:00:00Z,8,2010,2,1,87,24.8,NA,NA
STN,912,37.966,-121.3673056,2011-06-13T00:00:00Z,6,2011,1,0,61,20.9,NA,NA
STN,912,37.966,-121.3673056,2011-06-27T00:00:00Z,6,2011,1,0,68,24.6,NA,NA
STN,912,37.966,-121.3673056,2011-07-11T00:00:00Z,7,2011,1,0,49,22.9,NA,NA
STN,912,37.966,-121.3673056,2011-07-25T00:00:00Z,7,2011,1,0,49,23.9,NA,NA
STN,912,37.966,-121.3673056,2011-08-08T00:00:00Z,8,2011,1,0,72,23.3,NA,NA
STN,912,37.966,-121.3673056,2013-06-24T00:00:00Z,6,2013,3,1,123,22.7,NA,NA
STN,912,37.966,-121.3673056,2011-08-22T00:00:00Z,8,2011,1,0,56,21.4,NA,NA
STN,912,37.966,-121.3673056,2012-06-11T00:00:00Z,6,2012,1,0,51,23.7,NA,NA
STN,912,37.966,-121.3673056,2012-06-25T00:00:00Z,6,2012,1,0,106,24.1,NA,NA
STN,912,37.966,-121.3673056,2012-07-09T00:00:00Z,7,2012,3,1,68,26.5,NA,NA
STN,912,37.966,-121.3673056,2012-07-23T00:00:00Z,7,2012,3,1,98,26.5,NA,NA
STN,912,37.966,-121.3673056,2012-08-06T00:00:00Z,8,2012,3,1,76,25.8,NA,NA
STN,912,37.966,-121.3673056,2012-08-20T00:00:00Z,8,2012,3,1,111,27.1,NA,NA
STN,912,37.966,-121.3673056,2013-06-10T00:00:00Z,6,2013,1,0,129,24.2,NA,NA
STN,912,37.966,-121.3673056,2013-07-08T00:00:00Z,7,2013,3,1,124,27.7,NA,NA
STN,912,37.966,-121.3673056,2013-07-22T00:00:00Z,7,2013,3,1,146,26.8,NA,NA
STN,912,37.966,-121.3673056,2013-08-05T00:00:00Z,8,2013,2,1,152,25.7,NA,NA
STN,912,37.966,-121.3673056,2013-08-19T00:00:00Z,8,2013,3,1,170,27.6,NA,NA
STN,912,37.966,-121.3673056,2014-06-02T00:00:00Z,6,2014,1,0,179,23.2,NA,NA
STN,912,37.966,-121.3673056,2014-06-16T00:00:00Z,6,2014,3,1,194,24.9,NA,NA
STN,912,37.966,-121.3673056,2014-06-30T00:00:00Z,6,2014,4,1,170,28.9,NA,NA
STN,912,37.966,-121.3673056,2014-07-14T00:00:00Z,7,2014,4,1,175,27.8,NA,NA
STN,912,37.966,-121.3673056,2014-07-28T00:00:00Z,7,2014,3,1,108,28,NA,NA
STN,912,37.966,-121.3673056,2014-08-11T00:00:00Z,8,2014,3,1,137,27.1,NA,NA
STN,912,37.966,-121.3673056,2015-06-01T00:00:00Z,6,2015,2,1,120,23.8,NA,NA
STN,912,37.966,-121.3673056,2015-06-16T00:00:00Z,6,2015,2,1,124,26.4,NA,NA
STN,912,37.966,-121.3673056,2015-06-30T00:00:00Z,6,2015,3,1,94,27.9,NA,NA
STN,912,37.966,-121.3673056,2015-07-13T00:00:00Z,7,2015,2,1,92,26.6,NA,NA
STN,912,37.966,-121.3673056,2015-07-27T00:00:00Z,7,2015,2,1,43,26.7,NA,NA
STN,912,37.966,-121.3673056,2015-08-10T00:00:00Z,8,2015,2,1,90,27,NA,NA
STN,912,37.966,-121.3673056,2016-06-13T00:00:00Z,6,2016,2,1,112,26,NA,NA
STN,912,37.966,-121.3673056,2016-06-27T00:00:00Z,6,2016,5,1,126,26.9,NA,NA
STN,912,37.966,-121.3673056,2016-07-11T00:00:00Z,7,2016,2,1,105,26,NA,NA
STN,912,37.966,-121.3673056,2016-07-25T00:00:00Z,7,2016,2,1,97,27.8,NA,NA
STN,912,37.966,-121.3673056,2016-08-08T00:00:00Z,8,2016,4,1,129,26.7,NA,NA
STN,912,37.966,-121.3673056,2016-08-22T00:00:00Z,8,2016,3,1,132,25.7,NA,NA
STN,912,37.966,-121.3673056,2017-06-14T00:00:00Z,6,2017,1,0,56,18,NA,NA
STN,912,37.966,-121.3673056,2017-06-27T00:00:00Z,6,2017,1,0,53,20.7,NA,NA
STN,912,37.966,-121.3673056,2017-07-11T00:00:00Z,7,2017,1,0,61,21.9,NA,NA
STN,912,37.966,-121.3673056,2017-07-25T00:00:00Z,7,2017,1,0,66,21.6,NA,NA
STN,912,37.966,-121.3673056,2017-08-08T00:00:00Z,8,2017,1,0,70,22.9,NA,NA
STN,912,37.966,-121.3673056,2017-08-22T00:00:00Z,8,2017,1,0,84,21.1,NA,NA
STN,912,37.966,-121.3673056,2018-06-12T00:00:00Z,6,2018,1,0,72,21.7,NA,NA
STN,912,37.966,-121.3673056,2018-06-26T00:00:00Z,6,2018,2,1,110,23.3,NA,NA
STN,912,37.966,-121.3673056,2018-07-10T00:00:00Z,7,2018,4,1,115,24.2,NA,NA
STN,912,37.966,-121.3673056,2018-07-24T00:00:00Z,7,2018,4,1,159,26.1,NA,NA
STN,912,37.966,-121.3673056,2018-08-07T00:00:00Z,8,2018,2,1,120,25.6,NA,NA
STN,912,37.966,-121.3673056,2018-08-21T00:00:00Z,8,2018,2,1,88,25.2,NA,NA
STN,912,37.966,-121.3673056,2019-06-11T00:00:00Z,6,2019,1,0,40,20.3,NA,NA
STN,912,37.966,-121.3673056,2019-06-25T00:00:00Z,6,2019,1,0,64,21.8,NA,NA
STN,912,37.966,-121.3673056,2019-07-09T00:00:00Z,7,2019,1,0,57,22.3,NA,NA
STN,912,37.966,-121.3673056,2019-07-23T00:00:00Z,7,2019,1,0,70,24.5,NA,NA
STN,912,37.966,-121.3673056,2019-08-06T00:00:00Z,8,2019,1,0,108,24.1,NA,NA
STN,912,37.966,-121.3673056,2019-08-20T00:00:00Z,8,2019,4,1,81,23.3,NA,NA
STN,912,37.96822222,-121.3705556,2021-06-08T00:00:00Z,6,2021,2,1,117,22.2,NA,NA
STN,912,38.11130556,-121.4994167,2021-06-23T00:00:00Z,6,2021,3,1,122,23.4,NA,NA
STN,912,37.96666667,-121.3693611,2021-07-06T00:00:00Z,7,2021,3,1,112,26.2,NA,NA
STN,912,37.96561111,-121.3677778,2021-07-19T00:00:00Z,7,2021,5,1,90,26.6,NA,NA
STN,912,37.96513889,-121.3674167,2021-08-02T00:00:00Z,8,2021,4,1,110,26.1,NA,NA
STN,912,37.96730556,-121.3699167,2021-08-18T00:00:00Z,8,2021,1,0,138,24.2,NA,NA
STN,914,37.9715,-121.52,2007-08-06T00:00:00Z,8,2007,2,1,106,24.5,NA,NA
STN,914,37.9715,-121.52,2007-08-20T00:00:00Z,8,2007,2,1,139,23.4,NA,NA
STN,914,37.9715,-121.52,2008-06-02T00:00:00Z,6,2008,1,0,95,20.6,NA,NA
STN,914,37.9715,-121.52,2008-06-16T00:00:00Z,6,2008,2,1,93,22.6,NA,NA
STN,914,37.9715,-121.52,2008-06-30T00:00:00Z,6,2008,2,1,92,24.2,NA,NA
STN,914,37.9715,-121.52,2008-07-28T00:00:00Z,7,2008,4,1,121,25,NA,NA
STN,914,37.9715,-121.52,2008-08-11T00:00:00Z,8,2008,5,1,NA,25.5,NA,NA
STN,914,37.9715,-121.52,2009-06-08T00:00:00Z,6,2009,2,1,158,22.5,NA,NA
STN,914,37.9715,-121.52,2009-06-22T00:00:00Z,6,2009,3,1,122,23.2,NA,NA
STN,914,37.9715,-121.52,2009-07-06T00:00:00Z,7,2009,3,1,176,23.2,NA,NA
STN,914,37.9715,-121.52,2009-07-20T00:00:00Z,7,2009,3,1,130,25,NA,NA
STN,914,37.9715,-121.52,2009-08-03T00:00:00Z,8,2009,3,1,200,23.8,NA,NA
STN,914,37.9715,-121.52,2009-08-18T00:00:00Z,8,2009,2,1,201,24.6,NA,NA
STN,914,37.9715,-121.52,2010-06-14T00:00:00Z,6,2010,1,0,138,23.6,NA,NA
STN,914,37.9715,-121.52,2010-06-28T00:00:00Z,6,2010,1,0,139,24.5,NA,NA
STN,914,37.9715,-121.52,2010-07-14T00:00:00Z,7,2010,1,0,137,23,NA,NA
STN,914,37.9715,-121.52,2010-07-27T00:00:00Z,7,2010,2,1,190,23.4,NA,NA
STN,914,37.9715,-121.52,2010-08-10T00:00:00Z,8,2010,2,1,201,23.6,NA,NA
STN,914,37.9715,-121.52,2010-08-23T00:00:00Z,8,2010,2,1,200,22.3,NA,NA
STN,914,37.9715,-121.52,2011-06-13T00:00:00Z,6,2011,1,0,122,21.1,NA,NA
STN,914,37.9715,-121.52,2011-06-27T00:00:00Z,6,2011,1,0,122,23.7,NA,NA
STN,914,37.9715,-121.52,2011-07-11T00:00:00Z,7,2011,1,0,104,24.2,NA,NA
STN,914,37.9715,-121.52,2011-07-25T00:00:00Z,7,2011,1,0,128,23.4,NA,NA
STN,914,37.9715,-121.52,2011-08-08T00:00:00Z,8,2011,1,0,169,23.7,NA,NA
STN,914,37.9715,-121.52,2013-06-24T00:00:00Z,6,2013,2,1,135,22.1,NA,NA
STN,914,37.9715,-121.52,2011-08-22T00:00:00Z,8,2011,3,1,177,23.3,NA,NA
STN,914,37.9715,-121.52,2012-06-11T00:00:00Z,6,2012,2,1,141,22.8,NA,NA
STN,914,37.9715,-121.52,2012-06-25T00:00:00Z,6,2012,4,1,122,22.6,NA,NA
STN,914,37.9715,-121.52,2012-07-09T00:00:00Z,7,2012,4,1,120,25.7,NA,NA
STN,914,37.9715,-121.52,2012-07-23T00:00:00Z,7,2012,3,1,147,24.6,NA,NA
STN,914,37.9715,-121.52,2012-08-06T00:00:00Z,8,2012,4,1,137,23.8,NA,NA
STN,914,37.9715,-121.52,2012-08-20T00:00:00Z,8,2012,4,1,177,24.3,NA,NA
STN,914,37.9715,-121.52,2013-06-10T00:00:00Z,6,2013,1,0,128,22.8,NA,NA
STN,914,37.9715,-121.52,2013-07-08T00:00:00Z,7,2013,4,1,130,25.8,NA,NA
STN,914,37.9715,-121.52,2013-07-22T00:00:00Z,7,2013,3,1,156,23.9,NA,NA
STN,914,37.9715,-121.52,2013-08-05T00:00:00Z,8,2013,3,1,137,23.7,NA,NA
STN,914,37.9715,-121.52,2013-08-19T00:00:00Z,8,2013,3,1,198,25.3,NA,NA
STN,914,37.9715,-121.52,2014-06-02T00:00:00Z,6,2014,2,1,265,23,NA,NA
STN,914,37.9715,-121.52,2014-06-16T00:00:00Z,6,2014,2,1,224,24,NA,NA
STN,914,37.9715,-121.52,2014-06-30T00:00:00Z,6,2014,4,1,246,27.1,NA,NA
STN,914,37.9715,-121.52,2014-07-14T00:00:00Z,7,2014,4,1,190,26.1,NA,NA
STN,914,37.9715,-121.52,2014-07-28T00:00:00Z,7,2014,3,1,185,25.7,NA,NA
STN,914,37.9715,-121.52,2014-08-11T00:00:00Z,8,2014,3,1,198,25.9,NA,NA
STN,914,37.9715,-121.52,2015-06-01T00:00:00Z,6,2015,1,0,112,22.2,NA,NA
STN,914,37.9715,-121.52,2015-06-16T00:00:00Z,6,2015,2,1,134,24.8,NA,NA
STN,914,37.9715,-121.52,2015-06-30T00:00:00Z,6,2015,2,1,104,26.3,NA,NA
STN,914,37.9715,-121.52,2015-07-13T00:00:00Z,7,2015,2,1,82,24.9,NA,NA
STN,914,37.9715,-121.52,2015-07-27T00:00:00Z,7,2015,2,1,132,20.2,NA,NA
STN,914,37.9715,-121.52,2015-08-10T00:00:00Z,8,2015,4,1,160,25.3,NA,NA
STN,914,37.9715,-121.52,2016-06-13T00:00:00Z,6,2016,3,1,138,24.8,NA,NA
STN,914,37.9715,-121.52,2016-06-27T00:00:00Z,6,2016,4,1,144,26,NA,NA
STN,914,37.9715,-121.52,2016-07-11T00:00:00Z,7,2016,2,1,97,24.2,NA,NA
STN,914,37.9715,-121.52,2016-07-25T00:00:00Z,7,2016,2,1,140,25.8,NA,NA
STN,914,37.9715,-121.52,2016-08-08T00:00:00Z,8,2016,4,1,142,24.4,NA,NA
STN,914,37.9715,-121.52,2016-08-22T00:00:00Z,8,2016,3,1,188,23.6,NA,NA
STN,914,37.9715,-121.52,2017-06-14T00:00:00Z,6,2017,1,0,84,19.5,NA,NA
