program,sample_method,site,station,sample_id,latitude_wgs84,longitude_wgs84,sample_date,sav_incidence,species_code,species_incidence,species_rake_cover_ordinal
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,POTRIC,1,3
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B85,FRANKS_B85_2017-10-10,38.05487241,-121.6072268,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,CERDEM,1,2
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,POTRIC,1,4
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B86,FRANKS_B86_2017-10-10,38.05482402,-121.6031496,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,EGEDEN,1,4
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,POTCRI,1,1
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,POTRIC,1,1
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B87,FRANKS_B87_2017-10-10,38.05477548,-121.5990724,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,POTRIC,1,4
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B88,FRANKS_B88_2017-10-10,38.05472681,-121.5949952,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,EGEDEN,1,4
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,POTRIC,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B89,FRANKS_B89_2017-10-10,38.054678,-121.590918,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,CERDEM,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,NAJGUA,1,1
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,POTRIC,1,1
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,POTFOL,1,1
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B90,FRANKS_B90_2017-10-10,38.05462905,-121.5868408,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,EGEDEN,1,3
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,POTRIC,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,NITELL,1,1
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B91,FRANKS_B91_2017-10-10,38.05828049,-121.6193972,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,CERDEM,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,POTRIC,1,3
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B92,FRANKS_B92_2017-10-10,38.05813615,-121.6071649,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,CERDEM,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,STUFIL,1,1
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,POTRIC,1,4
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B93,FRANKS_B93_2017-10-10,38.05808776,-121.6030876,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,POTRIC,1,2
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B94,FRANKS_B94_2017-10-10,38.05803923,-121.5990101,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,POTRIC,1,4
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B95,FRANKS_B95_2017-10-10,38.05799055,-121.5949328,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,EGEDEN,1,2
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,POTRIC,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B96,FRANKS_B96_2017-10-10,38.05794173,-121.5908554,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,CERDEM,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,POTRIC,1,3
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B97,FRANKS_B97_2017-10-10,38.05789277,-121.586778,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,CERDEM,1,1
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,STUFIL,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,STUPEC,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,POTRIC,1,1
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,POTFOL,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,POTNOD,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,NITELL,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,POTPUS,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,POTZOS,0,0
FRANKS,rake_rope,FRK,B98,FRANKS_B98_2017-10-10,38.0613092,-121.595575,10/10/2017,1,HETDUB,0,0
FRANKS,rake_rope,FRK,B99,FRANKS_B99_2017-10-10,38.0612604,-121.5914974,10/10/2017,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,B99,FRANKS_B99_2017-10-10,38.0612604,-121.5914974,10/10/2017,1,POTCRI,0,0
FRANKS,rake_rope,FRK,B99,FRANKS_B99_2017-10-10,38.0612604,-121.5914974,10/10/2017,1,CERDEM,0,0
FRANKS,rake_rope,FRK,B99,FRANKS_B99_2017-10-10,38.0612604,-121.5914974,10/10/2017,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,B99,FRANKS_B99_2017-10-10,38.0612604,-121.5914974,10/10/2017,1,STUFIL,0,0
