"station","parameter","time","value","unit","qaqc_flag_id"
"FRK","DissolvedOxygen",2022-09-24 10:45:00,12.46,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 11:00:00,12.38,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 11:15:00,12.24,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 11:30:00,12.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 11:45:00,14.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 12:00:00,14.35,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 12:15:00,14.68,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 12:30:00,14.91,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 12:45:00,14.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 13:00:00,14.91,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 13:15:00,15.14,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 13:30:00,15.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 13:45:00,15.28,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 14:00:00,15.3,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 14:15:00,15.34,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 14:30:00,15.55,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 14:45:00,15.4,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 15:00:00,15.45,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 15:15:00,15.34,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 15:30:00,15.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 15:45:00,15.11,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 16:00:00,15.22,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 16:15:00,15.25,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 16:30:00,15.08,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 16:45:00,14.99,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 17:00:00,14.88,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 17:15:00,15.01,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 17:30:00,14.96,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 17:45:00,14.88,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 18:00:00,14.87,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 18:15:00,14.91,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 18:30:00,15.33,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 18:45:00,15.4,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 19:00:00,15.43,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 19:15:00,15.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 19:30:00,15.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 19:45:00,15.31,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 20:00:00,15.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 20:15:00,15.14,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 20:30:00,15,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 20:45:00,14.92,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 21:00:00,14.83,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 21:15:00,14.75,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 21:30:00,14.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 21:45:00,14.45,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 22:00:00,14.32,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 22:15:00,13.99,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 22:30:00,13.75,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 22:45:00,13.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 23:00:00,13.55,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 23:15:00,13.37,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 23:30:00,13.22,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-24 23:45:00,12.99,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 00:00:00,12.73,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 00:15:00,12.52,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 00:30:00,12.34,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 00:45:00,12.19,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 01:00:00,12.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 01:15:00,11.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 01:30:00,11.59,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 01:45:00,11.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 02:00:00,11.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 02:15:00,11.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 02:30:00,10.88,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 02:45:00,10.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 03:00:00,10.7,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 03:15:00,10.63,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 03:30:00,10.54,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 03:45:00,10.46,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 04:00:00,10.38,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 04:15:00,10.3,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 04:30:00,10.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 04:45:00,10.12,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 05:00:00,10.09,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 05:15:00,10.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 05:30:00,9.97,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 05:45:00,9.79,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 06:00:00,9.75,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 06:15:00,9.7,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 06:30:00,9.61,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 06:45:00,9.51,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 07:00:00,9.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 07:15:00,9.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 07:30:00,9.47,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 07:45:00,9.52,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 08:00:00,9.62,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 08:15:00,9.67,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 08:30:00,9.78,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 08:45:00,9.89,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 09:00:00,10.1,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 09:15:00,10.33,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 09:30:00,10.36,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 09:45:00,10.35,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 10:00:00,10.59,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 10:15:00,10.74,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 10:30:00,10.92,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 10:45:00,11.15,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 11:00:00,11.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 11:15:00,11.61,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 11:30:00,11.55,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 11:45:00,11.82,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 12:00:00,11.95,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 12:15:00,13.01,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 12:30:00,13.16,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 12:45:00,12.99,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 13:00:00,13.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 13:15:00,13.52,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 13:30:00,13.79,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 13:45:00,14.05,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 14:00:00,14.15,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 14:15:00,14.36,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 14:30:00,14.1,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 14:45:00,14.08,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 15:00:00,13.93,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 15:15:00,13.9,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 15:30:00,13.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 15:45:00,13.75,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 16:00:00,13.8,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 16:15:00,13.83,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 16:30:00,13.82,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 16:45:00,13.85,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 17:00:00,13.77,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 17:15:00,13.65,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 17:30:00,13.85,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 17:45:00,13.61,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 18:00:00,13.33,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 18:15:00,13.11,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 18:30:00,12.69,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 18:45:00,12.43,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 19:00:00,12.4,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 19:15:00,12.27,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 19:30:00,12.11,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 19:45:00,11.93,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 20:00:00,11.79,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 20:15:00,11.64,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 20:30:00,11.49,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 20:45:00,11.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 21:00:00,11.28,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 21:15:00,11.18,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 21:30:00,11.08,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 21:45:00,10.96,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 22:00:00,10.83,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 22:15:00,10.68,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 22:30:00,10.55,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 22:45:00,10.38,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 23:00:00,10.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 23:15:00,9.96,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 23:30:00,9.67,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-25 23:45:00,9.49,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 00:00:00,9.42,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 00:15:00,9.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 00:30:00,9.23,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 00:45:00,8.99,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 01:00:00,8.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 01:15:00,8.69,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 01:30:00,8.6,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 01:45:00,8.48,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 02:00:00,8.37,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 02:15:00,8.31,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 02:30:00,8.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 02:45:00,8.22,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 03:00:00,8.2,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 03:15:00,8.18,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 03:30:00,8.16,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 03:45:00,8.13,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 04:00:00,8.09,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 04:15:00,8.05,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 04:30:00,8,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 04:45:00,7.95,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 05:00:00,7.91,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 05:15:00,7.9,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 05:30:00,7.72,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 05:45:00,7.64,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 06:00:00,7.64,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 06:15:00,7.56,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 06:30:00,7.53,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 06:45:00,7.46,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 07:00:00,7.41,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 07:15:00,7.43,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 07:30:00,7.4,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 07:45:00,7.45,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 08:00:00,7.49,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 08:15:00,7.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 08:30:00,7.66,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 08:45:00,7.76,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 09:00:00,7.83,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 09:15:00,8.04,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 09:30:00,8.29,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 09:45:00,8.41,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 10:00:00,8.67,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 10:15:00,8.88,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 10:30:00,9.09,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 10:45:00,9.3,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 11:00:00,9.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 11:15:00,9.86,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 11:30:00,9.96,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 11:45:00,10.31,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 12:00:00,10.47,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 12:15:00,10.72,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 12:30:00,11.41,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 12:45:00,12.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 13:00:00,12.16,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 13:15:00,12.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 13:30:00,12.22,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 13:45:00,12.41,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 14:00:00,12.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 14:15:00,12.69,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 14:30:00,12.78,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 14:45:00,12.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 15:00:00,12.82,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 15:15:00,12.84,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 15:30:00,12.75,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 15:45:00,12.62,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 16:00:00,12.43,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 16:15:00,12.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 16:30:00,12.31,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 16:45:00,12.12,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 17:00:00,12,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 17:15:00,11.76,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 17:30:00,11.66,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 17:45:00,11.55,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 18:00:00,11.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 18:15:00,11.22,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 18:30:00,11.02,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 18:45:00,10.86,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 19:00:00,10.74,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 19:15:00,10.68,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 19:30:00,10.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 19:45:00,10.43,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 20:00:00,10.23,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 20:15:00,10.04,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 20:30:00,9.89,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 20:45:00,9.72,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 21:00:00,9.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 21:15:00,9.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 21:30:00,9.29,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 21:45:00,9.16,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 22:00:00,9.05,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 22:15:00,8.93,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 22:30:00,8.83,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 22:45:00,8.71,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 23:00:00,8.56,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 23:15:00,8.46,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 23:30:00,8.32,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-26 23:45:00,8.2,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 00:00:00,8.08,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 00:15:00,7.91,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 00:30:00,7.74,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 00:45:00,7.62,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 01:00:00,7.63,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 01:15:00,7.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 01:30:00,7.42,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 01:45:00,7.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 02:00:00,7.47,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 02:15:00,7.51,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 02:30:00,7.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 02:45:00,7.61,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 03:00:00,7.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 03:15:00,7.62,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 03:30:00,7.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 03:45:00,7.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 04:00:00,7.49,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 04:15:00,7.48,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 04:30:00,7.59,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 04:45:00,7.65,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 05:00:00,7.66,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 05:15:00,7.68,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 05:30:00,7.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 05:45:00,7.8,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 06:00:00,7.76,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 06:15:00,7.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 06:30:00,7.9,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 06:45:00,7.95,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 07:00:00,8,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 07:15:00,8.03,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 07:30:00,8.1,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 07:45:00,8.14,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 08:00:00,8.24,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 08:15:00,8.29,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 08:30:00,8.4,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 08:45:00,8.47,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 09:00:00,8.6,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 09:15:00,8.75,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 09:30:00,8.88,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 09:45:00,9.06,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 10:00:00,9.27,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 10:15:00,9.49,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 10:30:00,9.69,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 10:45:00,9.84,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 11:00:00,10.05,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 11:15:00,10.26,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 11:30:00,10.65,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 11:45:00,10.77,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 12:00:00,10.76,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 12:15:00,10.91,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 12:30:00,11.19,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 12:45:00,11.53,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 13:00:00,12.43,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 13:15:00,12.7,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 13:30:00,12.71,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 13:45:00,12.48,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 14:00:00,12.63,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 14:15:00,12.56,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 14:30:00,12.52,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 14:45:00,12.53,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 15:00:00,12.41,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 15:15:00,12.4,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 15:30:00,12.25,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 15:45:00,12.21,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 16:00:00,12.12,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 16:15:00,12.09,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 16:30:00,11.99,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 16:45:00,11.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 17:00:00,11.71,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 17:15:00,11.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 17:30:00,11.47,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 17:45:00,11.36,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 18:00:00,11.3,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 18:15:00,11.13,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 18:30:00,10.9,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 18:45:00,10.72,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 19:00:00,10.64,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 19:15:00,10.5,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 19:30:00,10.39,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 19:45:00,10.31,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 20:00:00,10.2,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 20:15:00,10.04,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 20:30:00,9.87,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 20:45:00,9.73,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 21:00:00,9.57,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 21:15:00,9.44,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 21:30:00,9.28,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 21:45:00,9.14,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 22:00:00,9,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 22:15:00,8.94,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 22:30:00,8.87,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 22:45:00,8.81,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 23:00:00,8.74,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 23:15:00,8.67,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 23:30:00,8.58,"mg/L","G"
"FRK","DissolvedOxygen",2022-09-27 23:45:00,8.48,"mg/L","G"
